Item,Part,Quest,Gender,Edu,Time,Score,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR1b_55,6,SR1b,female,Baccalauréat,1175,3,135,539,"Le sénateur est parti seul en voyage à l'étranger. Elle était dans une zone dangereuse. Cependant, elle a ensuite été kidnappée par deux criminels.",IMPLAUS_CONN,kidnappée,SC3
SR1b_55,7,SR1b,female,Doctorat,2052,2,135,539,"Le sénateur est parti seul en voyage à l'étranger. Elle était dans une zone dangereuse. Cependant, elle a ensuite été kidnappée par deux criminels.",IMPLAUS_CONN,kidnappée,SC3
SR1b_55,11,SR1b,female,Maîtrise,527,6,135,539,"Le sénateur est parti seul en voyage à l'étranger. Elle était dans une zone dangereuse. Cependant, elle a ensuite été kidnappée par deux criminels.",IMPLAUS_CONN,kidnappée,SC3
SR1b_56,6,SR1b,female,Baccalauréat,1175,5,136,544,"Il y a eu un petit incendie dans la cuisine du restaurant. Le camion de pompiers est arrivé immédiatement. Cependant, la plupart des clients ont été brûlés en essayant de s'échapper.",PLAUS_CONN,brûlés,SC4
SR1b_56,11,SR1b,female,Maîtrise,527,1,136,544,"Il y a eu un petit incendie dans la cuisine du restaurant. Le camion de pompiers est arrivé immédiatement. Cependant, la plupart des clients ont été brûlés en essayant de s'échapper.",PLAUS_CONN,brûlés,SC4
SR1b_56,10,SR1b,male,Maîtrise,931,2,136,544,"Il y a eu un petit incendie dans la cuisine du restaurant. Le camion de pompiers est arrivé immédiatement. Cependant, la plupart des clients ont été brûlés en essayant de s'échapper.",PLAUS_CONN,brûlés,SC4
SR1b_56,7,SR1b,female,Doctorat,2052,3,136,544,"Il y a eu un petit incendie dans la cuisine du restaurant. Le camion de pompiers est arrivé immédiatement. Cependant, la plupart des clients ont été brûlés en essayant de s'échapper.",PLAUS_CONN,brûlés,SC4
SR1b_56,9,SR1b,female,Diplôme_trois,586,3,136,544,"Il y a eu un petit incendie dans la cuisine du restaurant. Le camion de pompiers est arrivé immédiatement. Cependant, la plupart des clients ont été brûlés en essayant de s'échapper.",PLAUS_CONN,brûlés,SC4
SR1b_56,8,SR1b,female,Maîtrise,1121,2,136,544,"Il y a eu un petit incendie dans la cuisine du restaurant. Le camion de pompiers est arrivé immédiatement. Cependant, la plupart des clients ont été brûlés en essayant de s'échapper.",PLAUS_CONN,brûlés,SC4
SR1b_57,9,SR1b,female,Diplôme_trois,586,7,137,545,Joan est allée au cinéma pour voir le nouveau film. Les billets avaient été vendus trente minutes auparavant. Elle s'est sentie très malchanceuse et est rentrée chez elle.,PLAUS_NOCONN,malchanceuse,SC1
SR1b_57,10,SR1b,male,Maîtrise,931,7,137,545,Joan est allée au cinéma pour voir le nouveau film. Les billets avaient été vendus trente minutes auparavant. Elle s'est sentie très malchanceuse et est rentrée chez elle.,PLAUS_NOCONN,malchanceuse,SC1
SR1b_57,6,SR1b,female,Baccalauréat,1175,7,137,545,Joan est allée au cinéma pour voir le nouveau film. Les billets avaient été vendus trente minutes auparavant. Elle s'est sentie très malchanceuse et est rentrée chez elle.,PLAUS_NOCONN,malchanceuse,SC1
SR1b_57,7,SR1b,female,Doctorat,2052,6,137,545,Joan est allée au cinéma pour voir le nouveau film. Les billets avaient été vendus trente minutes auparavant. Elle s'est sentie très malchanceuse et est rentrée chez elle.,PLAUS_NOCONN,malchanceuse,SC1
SR1b_57,11,SR1b,female,Maîtrise,527,6,137,545,Joan est allée au cinéma pour voir le nouveau film. Les billets avaient été vendus trente minutes auparavant. Elle s'est sentie très malchanceuse et est rentrée chez elle.,PLAUS_NOCONN,malchanceuse,SC1
SR1b_57,8,SR1b,female,Maîtrise,1121,2,137,545,Joan est allée au cinéma pour voir le nouveau film. Les billets avaient été vendus trente minutes auparavant. Elle s'est sentie très malchanceuse et est rentrée chez elle.,PLAUS_NOCONN,malchanceuse,SC1
SR1b_58,7,SR1b,female,Doctorat,2052,3,138,550,Melinda et son mari sont allés dîner dans un restaurant de fruits de mer. Ils sont tous deux intolérants aux crustacés. Melinda a commandé des huîtres pour le dîner.,IMPLAUS_NOCONN,huîtres,SC2
SR1b_58,11,SR1b,female,Maîtrise,527,2,138,550,Melinda et son mari sont allés dîner dans un restaurant de fruits de mer. Ils sont tous deux intolérants aux crustacés. Melinda a commandé des huîtres pour le dîner.,IMPLAUS_NOCONN,huîtres,SC2
SR1b_58,6,SR1b,female,Baccalauréat,1175,2,138,550,Melinda et son mari sont allés dîner dans un restaurant de fruits de mer. Ils sont tous deux intolérants aux crustacés. Melinda a commandé des huîtres pour le dîner.,IMPLAUS_NOCONN,huîtres,SC2
SR1b_58,10,SR1b,male,Maîtrise,931,1,138,550,Melinda et son mari sont allés dîner dans un restaurant de fruits de mer. Ils sont tous deux intolérants aux crustacés. Melinda a commandé des huîtres pour le dîner.,IMPLAUS_NOCONN,huîtres,SC2
SR1b_58,8,SR1b,female,Maîtrise,1121,4,138,550,Melinda et son mari sont allés dîner dans un restaurant de fruits de mer. Ils sont tous deux intolérants aux crustacés. Melinda a commandé des huîtres pour le dîner.,IMPLAUS_NOCONN,huîtres,SC2
SR1b_58,9,SR1b,female,Diplôme_trois,586,1,138,550,Melinda et son mari sont allés dîner dans un restaurant de fruits de mer. Ils sont tous deux intolérants aux crustacés. Melinda a commandé des huîtres pour le dîner.,IMPLAUS_NOCONN,huîtres,SC2
SR1b_59,9,SR1b,female,Diplôme_trois,586,3,139,555,"Matthew avait oublié que l'article était à rendre le mercredi. A ce moment-là, il l'avait à peine commencé. Cependant, il a remis l'article en retard à l'enseignant.",IMPLAUS_CONN,retard,SC3
SR1b_59,6,SR1b,female,Baccalauréat,1175,6,139,555,"Matthew avait oublié que l'article était à rendre le mercredi. A ce moment-là, il l'avait à peine commencé. Cependant, il a remis l'article en retard à l'enseignant.",IMPLAUS_CONN,retard,SC3
SR1b_59,8,SR1b,female,Maîtrise,1121,3,139,555,"Matthew avait oublié que l'article était à rendre le mercredi. A ce moment-là, il l'avait à peine commencé. Cependant, il a remis l'article en retard à l'enseignant.",IMPLAUS_CONN,retard,SC3
SR1b_59,7,SR1b,female,Doctorat,2052,4,139,555,"Matthew avait oublié que l'article était à rendre le mercredi. A ce moment-là, il l'avait à peine commencé. Cependant, il a remis l'article en retard à l'enseignant.",IMPLAUS_CONN,retard,SC3
SR1b_59,10,SR1b,male,Maîtrise,931,7,139,555,"Matthew avait oublié que l'article était à rendre le mercredi. A ce moment-là, il l'avait à peine commencé. Cependant, il a remis l'article en retard à l'enseignant.",IMPLAUS_CONN,retard,SC3
SR1b_59,11,SR1b,female,Maîtrise,527,6,139,555,"Matthew avait oublié que l'article était à rendre le mercredi. A ce moment-là, il l'avait à peine commencé. Cependant, il a remis l'article en retard à l'enseignant.",IMPLAUS_CONN,retard,SC3
SR1b_60,6,SR1b,female,Baccalauréat,1175,3,140,560,"Kevin est un lutteur professionnel. Il prend cinq repas par jour. Cependant, il est vraiment mince qu'un bâton.",PLAUS_CONN,mince,SC4
SR1b_60,7,SR1b,female,Doctorat,2052,5,140,560,"Kevin est un lutteur professionnel. Il prend cinq repas par jour. Cependant, il est vraiment mince qu'un bâton.",PLAUS_CONN,mince,SC4
SR1b_60,8,SR1b,female,Maîtrise,1121,3,140,560,"Kevin est un lutteur professionnel. Il prend cinq repas par jour. Cependant, il est vraiment mince qu'un bâton.",PLAUS_CONN,mince,SC4
SR1b_60,11,SR1b,female,Maîtrise,527,3,140,560,"Kevin est un lutteur professionnel. Il prend cinq repas par jour. Cependant, il est vraiment mince qu'un bâton.",PLAUS_CONN,mince,SC4
SR1b_60,10,SR1b,male,Maîtrise,931,1,140,560,"Kevin est un lutteur professionnel. Il prend cinq repas par jour. Cependant, il est vraiment mince qu'un bâton.",PLAUS_CONN,mince,SC4
SR1b_60,9,SR1b,female,Diplôme_trois,586,2,140,560,"Kevin est un lutteur professionnel. Il prend cinq repas par jour. Cependant, il est vraiment mince qu'un bâton.",PLAUS_CONN,mince,SC4
SR1b_61,10,SR1b,male,Maîtrise,931,7,141,561,Licia déteste son travail actuel. Elle a été engagée par une autre entreprise avec un salaire beaucoup plus élevé. Elle a décidé d'accepter leur offre.,PLAUS_NOCONN,accepter,SC1
SR1b_61,11,SR1b,female,Maîtrise,527,7,141,561,Licia déteste son travail actuel. Elle a été engagée par une autre entreprise avec un salaire beaucoup plus élevé. Elle a décidé d'accepter leur offre.,PLAUS_NOCONN,accepter,SC1
SR1b_61,7,SR1b,female,Doctorat,2052,7,141,561,Licia déteste son travail actuel. Elle a été engagée par une autre entreprise avec un salaire beaucoup plus élevé. Elle a décidé d'accepter leur offre.,PLAUS_NOCONN,accepter,SC1
SR1b_61,9,SR1b,female,Diplôme_trois,586,7,141,561,Licia déteste son travail actuel. Elle a été engagée par une autre entreprise avec un salaire beaucoup plus élevé. Elle a décidé d'accepter leur offre.,PLAUS_NOCONN,accepter,SC1
SR1b_61,6,SR1b,female,Baccalauréat,1175,7,141,561,Licia déteste son travail actuel. Elle a été engagée par une autre entreprise avec un salaire beaucoup plus élevé. Elle a décidé d'accepter leur offre.,PLAUS_NOCONN,accepter,SC1
SR1b_61,8,SR1b,female,Maîtrise,1121,5,141,561,Licia déteste son travail actuel. Elle a été engagée par une autre entreprise avec un salaire beaucoup plus élevé. Elle a décidé d'accepter leur offre.,PLAUS_NOCONN,accepter,SC1
SR1b_62,8,SR1b,female,Maîtrise,1121,3,142,566,Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Il avait l'air professionnel pendant l'entretien.,IMPLAUS_NOCONN,professionnel,SC2
SR1b_62,11,SR1b,female,Maîtrise,527,1,142,566,Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Il avait l'air professionnel pendant l'entretien.,IMPLAUS_NOCONN,professionnel,SC2
SR1b_62,10,SR1b,male,Maîtrise,931,1,142,566,Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Il avait l'air professionnel pendant l'entretien.,IMPLAUS_NOCONN,professionnel,SC2
SR1b_62,7,SR1b,female,Doctorat,2052,1,142,566,Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Il avait l'air professionnel pendant l'entretien.,IMPLAUS_NOCONN,professionnel,SC2
SR1b_62,9,SR1b,female,Diplôme_trois,586,2,142,566,Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Il avait l'air professionnel pendant l'entretien.,IMPLAUS_NOCONN,professionnel,SC2
SR1b_62,6,SR1b,female,Baccalauréat,1175,6,142,566,Daniele portait une chemise froissée pour l'entretien. Il venait de renverser du café dessus. Il avait l'air professionnel pendant l'entretien.,IMPLAUS_NOCONN,professionnel,SC2
SR1b_63,8,SR1b,female,Maîtrise,1121,4,143,571,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Cependant, ils ont tous été très confortables pendant le voyage.",IMPLAUS_CONN,confortables,SC3
SR1b_63,11,SR1b,female,Maîtrise,527,6,143,571,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Cependant, ils ont tous été très confortables pendant le voyage.",IMPLAUS_CONN,confortables,SC3
SR1b_63,7,SR1b,female,Doctorat,2052,6,143,571,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Cependant, ils ont tous été très confortables pendant le voyage.",IMPLAUS_CONN,confortables,SC3
SR1b_63,9,SR1b,female,Diplôme_trois,586,3,143,571,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Cependant, ils ont tous été très confortables pendant le voyage.",IMPLAUS_CONN,confortables,SC3
SR1b_63,6,SR1b,female,Baccalauréat,1175,6,143,571,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Cependant, ils ont tous été très confortables pendant le voyage.",IMPLAUS_CONN,confortables,SC3
SR1b_63,10,SR1b,male,Maîtrise,931,2,143,571,"James et cinq autres amis voyageaient ensemble. Ils ont loué un van géant pour le voyage. Cependant, ils ont tous été très confortables pendant le voyage.",IMPLAUS_CONN,confortables,SC3
SR1b_64,6,SR1b,female,Baccalauréat,1175,7,144,576,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Cependant, elle a acheté un cadeau très cher pour son amie.",PLAUS_CONN,cher,SC4
SR1b_64,7,SR1b,female,Doctorat,2052,2,144,576,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Cependant, elle a acheté un cadeau très cher pour son amie.",PLAUS_CONN,cher,SC4
SR1b_64,9,SR1b,female,Diplôme_trois,586,6,144,576,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Cependant, elle a acheté un cadeau très cher pour son amie.",PLAUS_CONN,cher,SC4
SR1b_64,8,SR1b,female,Maîtrise,1121,5,144,576,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Cependant, elle a acheté un cadeau très cher pour son amie.",PLAUS_CONN,cher,SC4
SR1b_64,11,SR1b,female,Maîtrise,527,1,144,576,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Cependant, elle a acheté un cadeau très cher pour son amie.",PLAUS_CONN,cher,SC4
SR1b_64,10,SR1b,male,Maîtrise,931,3,144,576,"Anna a de gros problèmes financiers. Elle doit maintenant faire attention à son budget mensuel. Cependant, elle a acheté un cadeau très cher pour son amie.",PLAUS_CONN,cher,SC4
SR1b_65,6,SR1b,female,Baccalauréat,1175,7,145,577,Jessica a demandé un vélo pour Noël. Ses parents lui en ont donné un. Jessica était très heureuse de ce cadeau.,PLAUS_NOCONN,heureuse,SC1
SR1b_65,8,SR1b,female,Maîtrise,1121,5,145,577,Jessica a demandé un vélo pour Noël. Ses parents lui en ont donné un. Jessica était très heureuse de ce cadeau.,PLAUS_NOCONN,heureuse,SC1
SR1b_65,11,SR1b,female,Maîtrise,527,6,145,577,Jessica a demandé un vélo pour Noël. Ses parents lui en ont donné un. Jessica était très heureuse de ce cadeau.,PLAUS_NOCONN,heureuse,SC1
SR1b_65,10,SR1b,male,Maîtrise,931,7,145,577,Jessica a demandé un vélo pour Noël. Ses parents lui en ont donné un. Jessica était très heureuse de ce cadeau.,PLAUS_NOCONN,heureuse,SC1
SR1b_65,7,SR1b,female,Doctorat,2052,7,145,577,Jessica a demandé un vélo pour Noël. Ses parents lui en ont donné un. Jessica était très heureuse de ce cadeau.,PLAUS_NOCONN,heureuse,SC1
SR1b_65,9,SR1b,female,Diplôme_trois,586,7,145,577,Jessica a demandé un vélo pour Noël. Ses parents lui en ont donné un. Jessica était très heureuse de ce cadeau.,PLAUS_NOCONN,heureuse,SC1
SR1b_66,7,SR1b,female,Doctorat,2052,4,146,582,Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. L'opération a été un succès ce jour-là.,IMPLAUS_NOCONN,succès,SC2
SR1b_66,9,SR1b,female,Diplôme_trois,586,1,146,582,Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. L'opération a été un succès ce jour-là.,IMPLAUS_NOCONN,succès,SC2
SR1b_66,10,SR1b,male,Maîtrise,931,3,146,582,Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. L'opération a été un succès ce jour-là.,IMPLAUS_NOCONN,succès,SC2
SR1b_66,11,SR1b,female,Maîtrise,527,1,146,582,Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. L'opération a été un succès ce jour-là.,IMPLAUS_NOCONN,succès,SC2
SR1b_66,6,SR1b,female,Baccalauréat,1175,2,146,582,Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. L'opération a été un succès ce jour-là.,IMPLAUS_NOCONN,succès,SC2
SR1b_66,8,SR1b,female,Maîtrise,1121,1,146,582,Donato a dû se faire rattacher un tendon par un chirurgien. Il y a eu des complications fatales pendant la procédure. L'opération a été un succès ce jour-là.,IMPLAUS_NOCONN,succès,SC2
SR1b_67,11,SR1b,female,Maîtrise,527,3,147,587,"Le maire était incroyablement impopulaire dans la ville. Il a reçu de nombreuses lettres de plainte. Cependant, il était entouré de critiques en permanence.",IMPLAUS_CONN,critiques,SC3
SR1b_67,6,SR1b,female,Baccalauréat,1175,3,147,587,"Le maire était incroyablement impopulaire dans la ville. Il a reçu de nombreuses lettres de plainte. Cependant, il était entouré de critiques en permanence.",IMPLAUS_CONN,critiques,SC3
SR1b_67,7,SR1b,female,Doctorat,2052,5,147,587,"Le maire était incroyablement impopulaire dans la ville. Il a reçu de nombreuses lettres de plainte. Cependant, il était entouré de critiques en permanence.",IMPLAUS_CONN,critiques,SC3
SR1b_67,10,SR1b,male,Maîtrise,931,7,147,587,"Le maire était incroyablement impopulaire dans la ville. Il a reçu de nombreuses lettres de plainte. Cependant, il était entouré de critiques en permanence.",IMPLAUS_CONN,critiques,SC3
SR1b_67,9,SR1b,female,Diplôme_trois,586,3,147,587,"Le maire était incroyablement impopulaire dans la ville. Il a reçu de nombreuses lettres de plainte. Cependant, il était entouré de critiques en permanence.",IMPLAUS_CONN,critiques,SC3
